"34185689113296900","15591899515584521","DEPOSIT","500","","2017/7/27 00:44:30","10158"
"34185689113296901","15580955938914304","DEPOSIT","500","","2017/7/27 00:44:30","10159"
"34185689113296902","15591074881863682","DEPOSIT","500","","2017/7/27 00:44:30","10165"
"34185706293166080","15583361120600068","DEPOSIT","500","","2017/7/27 00:44:30","10165"
"34185706293166081","15588240203448327","DEPOSIT","500","","2017/7/27 00:44:30","10166"
"34185706293166082","15581007478521864","DEPOSIT","500","","2017/7/27 00:44:30","10167"
"34185706293166083","15579873607155718","DEPOSIT","500","","2017/7/27 00:44:30","10167"
"34185706293166084","15587329670381578","DEPOSIT","500","","2017/7/27 00:44:31","10167"
"34185706293166085","15583464199815179","DEPOSIT","500","","2017/7/27 00:44:31","10167"
"34185706293166086","15585663223070722","DEPOSIT","500","","2017/7/27 00:44:31","10171"
"34185706293166087","15584374732881922","DEPOSIT","500","","2017/7/27 00:44:31","10171"
"34185723473035264","15587862246326276","DEPOSIT","500","","2017/7/27 00:44:31","10171"
"34185723473035265","15587364030119940","DEPOSIT","500","","2017/7/27 00:44:31","10172"
"34185723473035266","15583721897852937","DEPOSIT","500","","2017/7/27 00:44:31","10173"
"34185723473035267","15590387687096326","DEPOSIT","500","","2017/7/27 00:44:32","10175"
"34185723473035268","15582622386225154","DEPOSIT","500","","2017/7/27 00:44:32","10175"
"34185723473035269","15582261608972291","DEPOSIT","500","","2017/7/27 00:44:32","10175"
"34185740652904448","15582055450542085","DEPOSIT","500","","2017/7/27 00:44:32","10183"
"34185740652904449","15579512829902848","DEPOSIT","500","","2017/7/27 00:44:32","10187"
"34185740652904450","15583343940730886","DEPOSIT","500","","2017/7/27 00:44:32","10201"
"34185740652904451","15588274563186688","DEPOSIT","500","","2017/7/27 00:44:32","10203"
"34185740652904452","15581677493420032","DEPOSIT","500","","2017/7/27 00:44:33","10206"
"34185740652904453","15583721897852938","DEPOSIT","500","","2017/7/27 00:44:33","10206"
"34185740652904454","15585199366602752","DEPOSIT","500","","2017/7/27 00:44:33","10206"
"34185757832773632","15586951713259529","DEPOSIT","500","","2017/7/27 00:44:33","10206"
"34185757832773633","15580681061007370","DEPOSIT","500","","2017/7/27 00:44:33","10208"
"34185757832773634","15581299536297992","DEPOSIT","500","","2017/7/27 00:44:33","10210"
"34185757832773635","15589597413113858","DEPOSIT","500","","2017/7/27 00:44:34","10210"
"34185757832773636","15580938759045121","DEPOSIT","500","","2017/7/27 00:44:34","10213"
"34185757832773637","15585835021762560","DEPOSIT","500","","2017/9/6 08:20:58","10221"
"34185775012642816","15589494333898760","DEPOSIT","500","","2017/7/27 00:44:34","10221"
"34185775012642817","15579426930556930","DEPOSIT","500","","2017/7/27 00:44:34","10225"
"34185775012642818","15580217204539396","DEPOSIT","500","","2017/7/27 00:44:34","10228"
"34185775012642819","15591177961078789","DEPOSIT","500","","2017/7/27 00:44:34","10230"
"34185775012642820","15588154304102401","DEPOSIT","500","","2017/7/27 00:44:35","10233"
"34185775012642821","15581041838260230","DEPOSIT","500","","2017/7/27 00:44:35","10238"
"34185775012642822","15583154962169866","DEPOSIT","500","","2017/7/27 00:44:35","10240"
"34185775012642823","15582794184916999","DEPOSIT","500","","2017/7/27 00:44:35","10240"
"34185792192512000","15587243771035652","DEPOSIT","500","","2017/7/27 00:44:35","10240"
"34185792192512001","15584615251050503","DEPOSIT","500","","2017/7/27 00:44:35","10240"
"34185792192512002","15585577323724800","DEPOSIT","500","","2017/7/27 00:44:35","10240"
"34185792192512003","15589511513767942","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185792192512004","15585010388041729","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185792192512005","15587896606064649","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185792192512006","15581935191457800","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185809372381184","15587793526849541","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185809372381185","15593205185642497","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185809372381186","15592054134407176","DEPOSIT","500","","2017/7/27 00:44:36","10240"
"34185809372381187","15583361120600069","DEPOSIT","500","","2017/7/27 00:44:36","10252"
"34185809372381188","15580715420745731","DEPOSIT","500","","2017/7/27 00:44:37","10266"
"34185809372381189","15581368255774721","DEPOSIT","500","","2017/7/27 00:44:37","10268"
"34185809372381190","15591040522125322","DEPOSIT","500","","2017/7/27 00:44:37","10274"
"34185826552250368","15584340373143562","DEPOSIT","500","","2017/7/27 00:44:37","10288"
"34185826552250369","15585147826995206","DEPOSIT","500","","2017/7/27 00:44:37","10291"
"34185826552250370","15588257383317504","DEPOSIT","500","","2017/7/27 00:44:37","10291"
"34185826552250371","15583343940730887","DEPOSIT","500","","2017/7/27 00:44:37","10294"
"34185826552250372","15593325444726793","DEPOSIT","500","","2017/7/27 00:44:38","10296"
"34185826552250373","15588704059916297","DEPOSIT","500","","2017/7/27 00:44:38","10298"
"34185826552250374","15585233726341124","DEPOSIT","500","","2017/7/27 00:44:38","10300"
"34185826552250375","15583618818637828","DEPOSIT","500","","2017/7/27 00:44:38","10300"
"34185843732119552","15587020432736263","DEPOSIT","500","","2017/7/27 00:44:38","10301"
"34185843732119553","15584340373143554","DEPOSIT","500","","2017/7/27 00:44:38","10304"
"34185843732119554","15588051224887299","DEPOSIT","500","","2017/7/27 00:44:38","10304"
"34185843732119555","15588704059916295","DEPOSIT","500","","2017/7/27 00:44:39","10319"
"34185843732119556","15580715420745728","DEPOSIT","500","","2017/7/27 00:44:39","10326"
"34185843732119557","15583154962169864","DEPOSIT","500","","2017/7/27 00:44:39","10332"
"34185843732119558","15592741329174534","DEPOSIT","500","","2017/7/27 00:44:39","10332"
"34185860911988736","15581436975251465","DEPOSIT","500","","2017/7/27 00:44:39","10335"
"34185860911988737","15586109899669512","DEPOSIT","500","","2017/7/27 00:44:39","10340"
"34185860911988738","15581711853158403","DEPOSIT","500","","2017/7/27 00:44:39","10351"
"34185860911988739","15588721239785472","DEPOSIT","500","","2017/7/27 00:44:40","10353"
"34185860911988740","15579426930556936","DEPOSIT","500","","2017/7/27 00:44:40","10355"
"34185860911988741","15582261608972290","DEPOSIT","500","","2017/7/27 00:44:40","10355"
"34185860911988742","15584890128957440","DEPOSIT","500","","2017/7/27 00:44:40","10355"
"34185878091857920","15580320283754500","DEPOSIT","500","","2017/7/27 00:44:40","10356"
"34185878091857921","15584168574451718","DEPOSIT","500","","2017/7/27 00:44:40","10356"
"34185878091857922","15589803571544065","DEPOSIT","500","","2017/7/27 00:44:40","10363"
"34185878091857923","15581883651850243","DEPOSIT","500","","2017/7/27 00:44:40","10363"
"34185878091857924","15584202934190080","DEPOSIT","500","","2017/7/27 00:44:41","10364"
"34185878091857925","15579736168202243","DEPOSIT","500","","2017/7/27 00:44:41","10365"
"34185878091857926","15588223023579140","DEPOSIT","500","","2017/7/27 00:44:41","10365"
"34185895271727104","15587381209989125","DEPOSIT","500","","2017/7/27 00:44:41","10365"
"34185895271727105","15581368255774720","DEPOSIT","500","","2017/7/27 00:44:41","10368"
"34185895271727106","15587948145672199","DEPOSIT","500","","2017/7/27 00:44:41","10382"
"34185895271727107","15588257383317507","DEPOSIT","500","","2017/7/27 00:44:41","10395"
"34185895271727108","15583206501777413","DEPOSIT","500","","2017/7/27 00:44:42","10395"
"34185895271727109","15579839247417351","DEPOSIT","500","","2017/7/27 00:44:42","10395"
"34185895271727110","15585044747780106","DEPOSIT","500","","2017/7/27 00:44:42","10395"
"34185895271727111","15587604548288513","DEPOSIT","500","","2017/7/27 00:44:42","10415"
"34185912451596288","15591143601340421","DEPOSIT","500","","2017/7/27 00:44:42","10415"
"34185912451596289","15583464199815174","DEPOSIT","500","","2017/7/27 00:44:42","10434"
"34185912451596290","15579152052649988","DEPOSIT","500","","2017/7/27 00:44:42","10434"
"34185912451596291","15582656745963525","DEPOSIT","500","","2017/7/27 00:44:43","10436"
"34185912451596292","15581059018129409","DEPOSIT","500","","2017/7/27 00:44:43","10441"
"34185912451596293","15592243112968192","DEPOSIT","500","","2017/7/27 00:44:43","10445"
"34185912451596294","15591693357154311","DEPOSIT","500","","2017/7/27 00:44:43","10446"
"34185929631465472","15588704059916290","DEPOSIT","500","","2017/7/27 00:44:43","10450"
"34185929631465473","15581436975251463","DEPOSIT","500","","2017/7/27 00:44:43","10454"
"34185929631465474","15589219455991809","DEPOSIT","500","","2017/7/27 00:44:43","10456"
"34185929631465475","15580681061007362","DEPOSIT","500","","2017/7/27 00:44:44","10461"
"34185929631465476","15587467109335045","DEPOSIT","500","","2017/7/27 00:44:44","10465"
"34185929631465477","15584752690003975","DEPOSIT","500","","2017/7/27 00:44:44","10474"
"34185946811334656","15582519307010052","DEPOSIT","500","","2017/7/27 00:44:44","10491"
"34185946811334657","15585319625687048","DEPOSIT","500","","2017/7/27 00:44:44","10500"
"34185946811334658","15589941010497538","DEPOSIT","500","","2017/7/27 00:44:44","10500"
"34185946811334659","15579203592257537","DEPOSIT","500","","2017/7/27 00:44:44","10500"
"34185946811334660","15581780572635140","DEPOSIT","500","","2017/7/27 00:44:45","10500"
"34185946811334661","15581814932373509","DEPOSIT","500","","2017/7/27 00:44:45","10507"
"34185946811334662","15584769869873156","DEPOSIT","500","","2017/7/27 00:44:45","10507"
"34185946811334663","15582484947271681","DEPOSIT","500","","2017/7/27 00:44:45","10507"
"34185963991203840","15581059018129418","DEPOSIT","500","","2017/7/27 00:44:45","10512"
"34185963991203841","15581866471981067","DEPOSIT","500","","2017/7/27 00:44:45","10512"
"34185963991203842","15583687538114567","DEPOSIT","500","","2017/7/27 00:44:45","10513"
"34185963991203843","15587243771035651","DEPOSIT","500","","2017/7/27 00:44:46","10514"
"34185963991203844","15585817841893378","DEPOSIT","500","","2017/7/27 00:44:46","10516"
"34185963991203845","15585817841893379","DEPOSIT","500","","2017/7/27 00:44:46","10516"
"34185981171073024","15584220114059270","DEPOSIT","500","","2017/7/27 00:44:46","10516"
"34185981171073025","15579220772126725","DEPOSIT","500","","2017/7/27 00:44:46","10520"
"34185981171073026","15585955280846853","DEPOSIT","500","","2017/7/27 00:44:46","10520"
"34185981171073027","15588807139131392","DEPOSIT","500","","2017/7/27 00:44:47","10520"
"34185981171073028","15585061927649281","DEPOSIT","500","","2017/7/27 00:44:47","10520"
"34185981171073029","15591899515584522","DEPOSIT","500","","2017/7/27 00:44:47","10520"
"34185998350942208","15585714762678279","DEPOSIT","500","","2017/7/27 00:44:47","10522"
"34185998350942209","15585714762678280","DEPOSIT","500","","2017/7/27 00:44:47","10522"
"34185998350942210","15580973118783492","DEPOSIT","500","","2017/7/27 00:44:47","10522"
"34185998350942211","15585560143855622","DEPOSIT","500","","2017/7/27 00:44:47","10522"
"34185998350942212","15582845724524550","DEPOSIT","500","","2017/7/27 00:44:48","10522"
"34185998350942213","15587329670381573","DEPOSIT","500","","2017/7/27 00:44:48","10535"
"34185998350942214","15582210069364746","DEPOSIT","500","","2017/7/27 00:44:48","10536"
"34185998350942215","15583172142039045","DEPOSIT","500","","2017/7/27 00:44:48","10537"
"34186015530811392","15587364030119941","DEPOSIT","500","","2017/7/27 00:44:48","10542"
"34186015530811393","15588205843709957","DEPOSIT","500","","2017/7/27 00:44:48","10543"
"34186015530811394","15583361120600072","DEPOSIT","500","","2017/7/27 00:44:48","10551"
"34186015530811395","15580818499960832","DEPOSIT","500","","2017/7/27 00:44:49","10551"
"34186015530811396","15583635998507008","DEPOSIT","500","","2017/7/27 00:44:49","10557"
"34186015530811397","15583824977068039","DEPOSIT","500","","2017/7/27 00:44:49","10560"
"34186015530811398","15582175709626372","DEPOSIT","500","","2017/7/27 00:44:49","10561"
"34186032710680576","15581557234335744","DEPOSIT","500","","2017/7/27 00:44:49","10570"
"34186032710680577","15590628205264903","DEPOSIT","500","","2017/7/27 00:44:49","10570"
"34186032710680578","15590147168927752","DEPOSIT","500","","2017/7/27 00:44:49","10577"
"34186032710680579","15582381868056580","DEPOSIT","500","","2017/7/27 00:44:50","10582"
"34186032710680580","15584924488695814","DEPOSIT","500","","2017/7/27 00:44:50","10582"
"34186032710680581","15584958848434186","DEPOSIT","500","","2017/7/27 00:44:50","10582"
"34186049890549760","15589322535206915","DEPOSIT","500","","2017/7/27 00:44:50","10583"
"34186049890549761","15588841498869766","DEPOSIT","500","","2017/7/27 00:44:50","10583"
"34186049890549762","15585182186733579","DEPOSIT","500","","2017/7/27 00:44:50","10583"
"34186049890549763","15593342624595970","DEPOSIT","500","","2017/7/27 00:44:50","10583"
"34186049890549764","15586230158753802","DEPOSIT","500","","2017/7/27 00:44:51","10595"
"34186049890549765","15589099196907522","DEPOSIT","500","","2017/7/27 00:44:51","10618"
"34186049890549766","15580818499960838","DEPOSIT","500","","2017/7/27 00:44:51","10618"
"34186067070418944","15584117034844164","DEPOSIT","500","","2017/7/27 00:44:51","10622"
"34186067070418945","15584117034844165","DEPOSIT","500","","2017/7/27 00:44:51","10622"
"34186067070418946","15582639566094336","DEPOSIT","500","","2017/7/27 00:44:51","10628"
"34186067070418947","15585817841893377","DEPOSIT","500","","2017/7/27 00:44:51","10628"
"34186067070418948","15584598071181318","DEPOSIT","500","","2017/7/27 00:44:52","10628"
"34186067070418949","15588394822270985","DEPOSIT","500","","2017/7/27 00:44:52","10628"
"34186067070418950","15579650268856322","DEPOSIT","500","","2017/7/27 00:44:52","10628"
"34186067070418951","15584340373143557","DEPOSIT","500","","2017/7/27 00:44:52","10647"
"34186084250288128","15579409750687744","DEPOSIT","500","","2017/7/27 00:44:52","10647"
"34186084250288129","15579718988333064","DEPOSIT","500","","2017/7/27 00:44:52","10647"
"34186084250288130","15584340373143555","DEPOSIT","500","","2017/7/27 00:44:52","10647"
"34186084250288131","15585353985425418","DEPOSIT","500","","2017/7/27 00:44:52","10651"
"34186084250288132","15589322535206920","DEPOSIT","500","","2017/7/27 00:44:53","10651"
"34186084250288133","15587673267765252","DEPOSIT","500","","2017/7/27 00:44:53","10651"
"34186084250288134","15585714762678282","DEPOSIT","500","","2017/7/27 00:44:53","10655"
"34186101430157312","15585800662024197","DEPOSIT","500","","2017/7/27 00:44:53","10667"
"34186101430157313","15592243112968200","DEPOSIT","500","","2017/7/27 00:44:53","10667"
"34186101430157314","15588996117692427","DEPOSIT","500","","2017/7/27 00:44:53","10672"
"34186101430157315","15582948803739651","DEPOSIT","500","","2017/7/27 00:44:53","10683"
"34186101430157316","15585044747780102","DEPOSIT","500","","2017/7/27 00:44:54","10683"
"34186101430157317","15581351075905539","DEPOSIT","500","","2017/7/27 00:44:54","10692"
"34186101430157318","15588446361878533","DEPOSIT","500","","2017/7/27 00:44:54","10704"
"34186101430157319","15580457722707972","DEPOSIT","500","","2017/7/27 00:44:54","10710"
"34186118610026496","15590112809189378","DEPOSIT","500","","2017/7/27 00:44:54","10718"
"34186118610026497","15582261608972288","DEPOSIT","500","","2017/7/27 00:44:54","10722"
"34186118610026498","15580337463623680","DEPOSIT","500","","2017/7/27 00:44:54","10726"
"34186118610026499","15585199366602757","DEPOSIT","500","","2017/7/27 00:44:55","10736"
"34186118610026500","15585302445817857","DEPOSIT","500","","2017/7/27 00:44:55","10748"
"34186118610026501","15583172142039044","DEPOSIT","500","","2017/7/27 00:44:55","10753"
"34186118610026502","15586865813913602","DEPOSIT","500","","2017/7/27 00:44:55","10766"
"34186135789895680","15580062585716747","DEPOSIT","500","","2017/7/27 00:44:55","10814"
"34186135789895681","15591074881863683","DEPOSIT","500","","2017/7/27 00:44:55","10815"
"34186135789895682","15586797094436867","DEPOSIT","500","","2017/7/27 00:44:55","10815"
"34186135789895683","15585422704902155","DEPOSIT","500","","2017/7/27 00:44:55","10832"
"34186135789895684","15582931623870467","DEPOSIT","500","","2017/7/27 00:44:56","10848"
"34186135789895685","15583601638768644","DEPOSIT","500","","2017/7/27 00:44:56","10855"
"34186135789895686","15580079765585922","DEPOSIT","500","","2017/7/27 00:44:56","10860"
"34186135789895687","15582639566094337","DEPOSIT","500","","2017/7/27 00:44:56","10876"
"34186152969764864","15589013297561601","DEPOSIT","500","","2017/7/27 00:44:56","10884"
"34186152969764865","15584752690003968","DEPOSIT","500","","2017/7/27 00:44:56","10933"
"34186152969764866","15586470676922374","DEPOSIT","500","","2017/7/27 00:44:56","10933"
"34186152969764867","15581351075905540","DEPOSIT","500","","2017/7/27 00:44:56","10949"
"34186152969764868","15587071972343815","DEPOSIT","500","","2017/7/27 00:44:57","10956"
"34186152969764869","15582244429103107","DEPOSIT","500","","2017/7/27 00:44:57","10969"
"34186152969764870","15591057701994496","DEPOSIT","500","","2017/7/27 00:44:57","10973"
"34186170149634048","15582742645309443","DEPOSIT","500","","2017/7/27 00:44:57","10984"
"34186170149634049","15584340373143553","DEPOSIT","500","","2017/7/27 00:44:57","11005"
"34186170149634050","15581694673289223","DEPOSIT","500","","2017/7/27 00:44:57","11006"
"34186170149634051","15584598071181319","DEPOSIT","500","","2017/7/27 00:44:57","11006"
"34186170149634052","15585920921108487","DEPOSIT","500","","2017/7/27 00:44:58","11006"
"34186170149634053","15580784140222470","DEPOSIT","500","","2017/7/27 00:44:58","11006"
"34186170149634054","15584151394582532","DEPOSIT","500","","2017/7/27 00:44:58","11030"
"34186170149634055","15590095629320198","DEPOSIT","500","","2017/7/27 00:44:58","11036"
"34186187329503232","15582622386225155","DEPOSIT","500","","2017/7/27 00:44:58","11041"
"34186187329503233","15580320283754504","DEPOSIT","500","","2017/7/27 00:44:58","11048"
"34186187329503234","15584409092620293","DEPOSIT","500","","2017/7/27 00:44:58","11057"
"34186187329503235","15587535828811785","DEPOSIT","500","","2017/7/27 00:44:59","11070"
"34186187329503236","15590404866965514","DEPOSIT","500","","2017/7/27 00:44:59","11070"
"34186187329503237","15585886561370120","DEPOSIT","77","","2017/9/19 02:22:57","11071"
"34186187329503238","15580749780484103","DEPOSIT","400","","2017/9/6 06:15:40","11071"
"34186204509372416","15585577323724804","DEPOSIT","500","","2017/7/27 00:44:59","11126"
"34186204509372417","15584323193274369","DEPOSIT","500","","2017/7/27 00:44:59","11176"
"34186204509372418","15584031135498250","DEPOSIT","500","","2017/7/27 00:44:59","11179"
"34186204509372419","15580320283754502","DEPOSIT","500","","2017/7/27 00:45:00","11207"
"34186204509372420","15589769211805699","DEPOSIT","500","","2017/7/27 00:45:00","11217"
"34186204509372421","15581196457082881","DEPOSIT","500","","2017/7/27 00:45:00","11217"
"34186204509372422","15585611683463170","DEPOSIT","500","","2017/7/27 00:45:00","11217"
"34186221689241600","15589941010497539","DEPOSIT","500","","2017/7/27 00:45:00","11227"
"34186221689241601","15586316058099717","DEPOSIT","500","","2017/8/14 03:45:05","11279"
"34186221689241602","15583240861515785","DEPOSIT","500","","2017/7/27 00:45:00","11379"
"34186221689241603","15584082675105792","DEPOSIT","500","","2017/7/27 00:45:00","11414"
"34186221689241604","15585268086079489","DEPOSIT","500","","2017/7/27 00:45:01","11452"
"34186221689241605","15581625953812480","DEPOSIT","500","","2017/7/27 00:45:01","11461"
"34186221689241606","15582261608972293","DEPOSIT","500","","2017/7/27 00:45:01","11461"
"34186238869110784","15581454155120644","DEPOSIT","500","","2017/7/27 00:45:01","11480"
"34186238869110785","15589597413113856","DEPOSIT","500","","2017/7/27 00:45:01","11485"
"34186238869110786","15586316058099714","DEPOSIT","500","","2017/7/27 00:45:01","11524"
"34186238869110787","15583584458899457","DEPOSIT","500","","2017/7/27 00:45:01","11531"
"34186238869110788","15581677493420036","DEPOSIT","500","","2017/7/27 00:45:02","11544"
"34186238869110789","15587312490512391","DEPOSIT","500","","2017/7/27 00:45:02","11549"
"34186238869110790","15580784140222469","DEPOSIT","500","","2017/7/27 00:45:02","11605"
"34186256048979968","15588704059916291","DEPOSIT","500","","2017/7/27 00:45:02","11732"
"34186256048979969","15582450587533319","DEPOSIT","500","","2017/7/27 00:45:02","11734"
"34186256048979970","15582055450542089","DEPOSIT","500","","2017/7/27 00:45:02","11737"
"34186256048979971","15581127737606153","DEPOSIT","500","","2017/7/27 00:45:03","11795"
"34186256048979972","15579237951995905","DEPOSIT","500","","2017/7/27 00:45:03","11874"
"34186256048979973","15590129989058560","DEPOSIT","500","","2017/7/27 00:45:03","12135"
"34186273228849152","15581144917475330","DEPOSIT","500","","2017/7/27 00:45:03","12135"
"34186273228849153","15588789959262215","DEPOSIT","500","","2017/7/27 00:45:03","12232"
"34186273228849154","15579478470164488","DEPOSIT","500","","2017/7/27 00:45:03","12257"
"34186273228849155","15586728374960133","DEPOSIT","500","","2017/7/27 00:45:04","12257"
"34186273228849156","15587226591166466","DEPOSIT","500","","2017/7/27 00:45:04","12265"
"34186273228849157","15582261608972294","DEPOSIT","500","","2017/7/27 00:45:04","12304"
"34186273228849158","15588652520308745","DEPOSIT","500","","2017/7/27 00:45:04","12326"
"34186290408718336","15590353327357953","DEPOSIT","500","","2017/7/27 00:45:04","12327"
"34186290408718337","15588308922925061","DEPOSIT","500","","2017/7/27 00:45:04","12380"
"34186290408718338","15581677493420037","DEPOSIT","500","","2017/7/27 00:45:04","12433"
"34186290408718339","15582691105701895","DEPOSIT","500","","2017/7/27 00:45:04","12446"
"34186290408718340","15581488514859012","DEPOSIT","500","","2017/7/27 00:45:05","12474"
"34186290408718341","15580938759045126","DEPOSIT","500","","2017/7/27 00:45:05","12581"
"34186290408718342","15585371165294594","DEPOSIT","500","","2017/7/27 00:45:05","12617"
"34186290408718343","15582158529757185","DEPOSIT","500","","2017/7/27 00:45:05","12931"
"34186307588587520","15585800662024194","DEPOSIT","500","","2017/7/27 00:45:05","12986"
"34186307588587521","15583601638768641","DEPOSIT","500","","2017/7/27 00:45:05","13097"
"34186307588587522","15589133556645897","DEPOSIT","500","","2017/7/27 00:45:05","13097"
"34186307588587523","15584718330265601","DEPOSIT","500","","2017/7/27 00:45:06","13103"
"34186307588587524","15582931623870464","DEPOSIT","500","","2017/7/27 00:45:06","13103"
"34186307588587525","15579426930556928","DEPOSIT","500","","2017/7/27 00:45:06","13131"
"34186307588587526","15591177961078791","DEPOSIT","500","","2017/7/27 00:45:06","13678"
"34186324768456704","15587965325541377","DEPOSIT","500","","2017/7/27 00:45:06","13921"
"34186324768456705","15579444110426112","DEPOSIT","500","","2017/7/27 00:45:06","14096"
"34186324768456706","15579444110426113","DEPOSIT","500","","2017/7/27 00:45:06","14096"
"34186324768456707","15581832112242691","DEPOSIT","500","","2017/7/27 00:45:07","14096"
"34186324768456708","15588566620962816","DEPOSIT","500","","2017/7/27 00:45:07","14096"
"34186341948325888","15585182186733571","DEPOSIT","500","","2017/7/27 00:45:07","14305"
"34186341948325889","15591143601340422","DEPOSIT","500","","2017/7/27 00:45:07","14346"
"34186341948325890","15582106990149634","DEPOSIT","500","","2017/7/27 00:45:07","14462"
"34186341948325891","15582106990149636","DEPOSIT","500","","2017/7/27 00:45:08","14475"
"34186341948325892","15584323193274376","DEPOSIT","500","","2017/7/27 00:45:08","14491"
"34186341948325893","15581454155120648","DEPOSIT","500","","2017/7/27 00:45:08","14499"
"34186341948325894","15584426272489480","DEPOSIT","500","","2017/7/27 00:45:08","14501"
"34186359128195072","15589202276122630","DEPOSIT","500","","2017/7/27 00:45:08","14546"
"34186359128195073","15582811364786185","DEPOSIT","500","","2017/7/27 00:45:08","14547"
"34186359128195074","15589580233244681","DEPOSIT","500","","2017/7/27 00:45:08","14547"
"34186359128195075","15581436975251460","DEPOSIT","500","","2017/7/27 00:45:08","14629"
"34186359128195076","15581024658391047","DEPOSIT","500","","2017/7/27 00:45:09","14629"
"34186359128195077","15591985414930442","DEPOSIT","500","","2017/7/27 00:45:09","14629"
"34186359128195078","15579959506501635","DEPOSIT","500","","2017/7/27 00:45:09","14658"
"34186376308064256","15585920921108488","DEPOSIT","500","","2017/7/27 00:45:09","14968"
"34186376308064257","15585199366602762","DEPOSIT","500","","2017/7/27 00:45:09","15000"
"34186376308064258","15590404866965509","DEPOSIT","500","","2017/7/27 00:45:09","15092"
"34186376308064259","15587587368419337","DEPOSIT","500","","2017/7/27 00:45:09","15092"
"34186376308064260","15583275221254148","DEPOSIT","500","","2017/7/27 00:45:10","15680"
